pago_id;monto;fecha;id_usuario;preorden;id_proveedor;id_videojuego
5979;27600;07-03-20;98;FALSE;5;501
4529;54000;15-08-20;117;FALSE;6;8173
4947;18000;31-05-21;128;FALSE;1;37
3583;46500;24-03-21;104;FALSE;3;7351
3490;13050;22-07-21;102;FALSE;1;1802
6125;14500;08-05-20;140;FALSE;1;538
6176;9000;04-10-21;130;FALSE;5;38
4975;35200;18-09-21;111;FALSE;3;7599
3746;10500;15-11-21;108;FALSE;4;960
3924;22750;21-10-20;99;FALSE;1;72
3641;33750;16-03-20;9;FALSE;2;533
6236;15500;27-11-21;135;FALSE;6;974
3991;21600;08-10-21;77;FALSE;2;1887
5950;23450;19-05-20;44;FALSE;3;73
5080;23595;25-02-21;82;TRUE;3;231
4937;32450;20-06-21;47;TRUE;4;59
3557;14500;12-04-20;145;FALSE;1;538
4492;23650;20-03-20;74;TRUE;3;1352
3532;60000;12-01-20;22;FALSE;1;472
6226;9750;29-04-20;135;FALSE;3;40
3981;9450;13-10-21;77;FALSE;5;960
6340;46000;09-12-21;100;FALSE;2;7342
5833;15500;29-10-21;147;FALSE;4;1331
4024;9100;16-10-20;89;FALSE;3;15
6169;27300;27-04-20;130;FALSE;5;1164
4335;27300;21-06-20;148;FALSE;5;1164
3769;56650;29-05-21;116;TRUE;4;19565
4821;8050;31-10-20;150;FALSE;2;730
3523;32000;14-05-20;22;FALSE;1;16
4076;32850;02-10-21;137;FALSE;1;2155
4301;25550;07-04-20;105;FALSE;3;75
4300;37730;15-04-20;105;TRUE;3;21
4756;56500;07-05-21;124;FALSE;4;327
5681;15950;30-01-21;12;FALSE;6;1802
3937;11000;07-11-20;99;FALSE;5;732
3826;12000;07-02-21;101;FALSE;2;38
4210;54000;21-01-20;93;FALSE;6;8173
5823;14500;31-07-21;147;FALSE;4;538
5408;9750;05-03-21;84;FALSE;3;40
4196;19000;18-04-20;93;FALSE;4;247
3585;23595;20-10-20;104;TRUE;3;231
4782;10500;24-05-21;64;FALSE;2;960
5239;48180;24-09-20;88;TRUE;5;75
6058;40500;19-10-21;113;FALSE;4;233
5468;54000;11-04-21;19;FALSE;6;8173
6213;61100;03-09-20;135;FALSE;5;128
3768;53900;21-07-20;116;TRUE;4;21
3704;3300;22-05-20;97;FALSE;6;7346
6057;52000;26-09-20;113;FALSE;4;343
5744;31050;19-04-21;80;FALSE;6;1262
3872;37620;16-11-21;146;TRUE;5;127
5378;44275;28-10-20;35;TRUE;5;7342
5956;21500;24-10-20;44;FALSE;3;1352
3566;8750;29-03-20;104;FALSE;6;427
4515;14500;25-02-21;74;FALSE;4;565
5642;14400;15-09-20;131;FALSE;3;37
6067;37950;24-02-21;113;FALSE;2;501
6154;19000;01-08-21;129;FALSE;4;39
4963;19000;20-03-21;111;FALSE;5;39
5824;11500;14-03-20;147;FALSE;4;12517
6119;34500;20-05-21;140;FALSE;4;1262
3623;20150;08-10-20;122;FALSE;6;1331
4321;5600;23-02-20;41;FALSE;3;1871
4601;29500;28-08-21;120;FALSE;5;59
6265;41200;24-11-20;95;FALSE;1;113
5161;60000;25-10-20;28;FALSE;1;472
4033;46500;29-10-20;96;FALSE;5;7351
4396;17500;11-09-20;23;FALSE;4;431
5900;37620;22-10-21;69;TRUE;2;622
3720;32450;15-04-20;97;TRUE;5;59
4579;54000;03-09-20;126;FALSE;5;8173
6187;49800;03-09-20;130;FALSE;6;7344
5839;10150;07-10-21;45;FALSE;2;538
3871;47450;04-02-21;146;FALSE;5;2155
3786;54000;24-02-21;107;FALSE;6;8173
4313;25500;24-08-20;105;FALSE;4;559
4979;22200;08-06-20;111;FALSE;3;1011
3849;55000;18-06-20;146;FALSE;3;478
4565;21500;14-04-20;126;FALSE;4;1352
5074;36500;13-01-20;82;FALSE;4;2155
4340;20150;22-05-21;148;FALSE;6;1331
4690;5600;02-01-20;27;FALSE;3;1871
4945;32000;14-02-21;128;FALSE;1;16
5304;23595;09-11-20;149;TRUE;3;231
5056;24400;16-08-20;82;FALSE;5;71
4900;46750;07-10-20;47;FALSE;5;500
3695;28800;23-01-21;97;FALSE;3;1942
4994;54000;28-08-20;87;FALSE;5;8173
4163;52195;10-02-20;112;TRUE;1;75
4740;20900;02-03-20;124;FALSE;3;247
4040;2970;23-03-21;96;FALSE;5;124
5459;18500;26-08-21;136;FALSE;6;1026
3918;34500;11-05-21;127;FALSE;1;1262
6321;15500;22-09-21;76;FALSE;6;974
5460;49800;04-05-21;136;FALSE;6;7344
3922;6500;07-10-20;99;FALSE;1;733
5348;40150;14-07-21;13;TRUE;4;75
4822;32450;28-11-21;150;FALSE;2;59
5170;45980;03-11-21;85;TRUE;5;622
4817;18500;19-01-21;150;FALSE;2;1011
4278;34500;24-07-20;79;FALSE;3;14593
5605;46500;09-03-20;134;FALSE;5;7351
5222;28050;03-04-21;118;FALSE;3;559
4056;17545;19-06-21;96;TRUE;2;1802
5240;71500;18-10-20;88;FALSE;5;478
3488;47450;04-02-20;102;FALSE;1;75
4555;27000;04-08-20;117;FALSE;4;1887
6123;32850;15-08-20;140;FALSE;1;2155
5761;14500;04-03-20;80;FALSE;4;565
4857;38500;01-01-21;141;FALSE;4;623
6288;7500;19-07-20;94;FALSE;4;40
5068;14500;05-10-20;82;FALSE;5;538
4256;24150;10-04-20;79;FALSE;2;1262
4588;9450;06-11-21;126;FALSE;5;960
3496;39000;05-12-21;102;FALSE;1;116
3734;46000;25-08-20;108;FALSE;2;7342
4138;33500;29-01-21;54;FALSE;6;1029
4017;14850;08-11-20;89;FALSE;1;231
5313;18600;05-04-20;32;FALSE;5;1331
3972;18500;24-06-21;125;FALSE;6;1026
5432;30800;04-01-20;136;FALSE;2;623
5749;27300;21-02-20;80;FALSE;5;1164
6243;33550;23-09-21;95;TRUE;5;109
4779;35695;24-09-21;64;TRUE;2;59
6325;49000;27-02-20;76;FALSE;4;21
4212;31050;02-10-20;93;FALSE;6;1262
4595;47000;14-01-20;126;FALSE;6;358
4414;6000;26-09-20;110;FALSE;2;40
6230;46500;21-01-20;135;FALSE;3;7351
4480;5250;22-03-21;11;FALSE;1;40
4470;57200;05-05-20;11;FALSE;5;7599
5706;66000;11-04-20;139;FALSE;1;478
5124;21000;03-11-21;28;FALSE;4;1164
4227;28050;02-05-20;143;FALSE;3;559
4548;24500;13-09-21;117;FALSE;4;1266
5509;15950;07-02-21;38;FALSE;2;1802
5887;9600;28-04-20;45;FALSE;6;1871
3706;9200;01-05-21;97;FALSE;6;12517
4578;50700;22-05-21;126;FALSE;5;2993
6140;75075;16-01-20;129;TRUE;5;11133
5127;39000;07-11-21;28;FALSE;4;2993
5907;48500;23-01-21;69;FALSE;1;132
3831;9600;03-11-20;101;FALSE;6;1871
5208;15750;10-09-21;123;FALSE;5;72
4654;7000;25-07-21;142;FALSE;1;38
4742;19600;02-12-21;124;FALSE;3;1020
4989;25960;19-08-20;87;TRUE;1;59
4566;41500;20-06-20;126;FALSE;4;6801
6164;12600;19-11-21;129;FALSE;2;37
4534;3300;10-02-21;117;FALSE;6;7346
3816;10800;05-04-20;101;FALSE;2;537
3821;44000;22-12-20;101;FALSE;2;478
5417;9200;19-09-21;136;FALSE;5;730
4961;34500;10-02-21;111;FALSE;4;501
5897;56650;25-04-20;69;TRUE;4;19565
4338;31050;26-09-20;148;FALSE;6;14593
5927;33750;31-07-20;46;FALSE;2;533
5620;12600;14-07-20;134;FALSE;3;960
5895;19000;04-07-20;69;FALSE;4;39
4526;18500;04-04-21;74;FALSE;6;1026
5659;26800;08-05-20;86;FALSE;2;73
3505;50600;25-06-21;102;TRUE;6;7342
3689;46500;05-06-20;97;FALSE;3;7351
4456;37500;09-03-21;11;FALSE;4;7331
5738;49800;23-04-21;80;FALSE;6;7344
4585;29050;18-07-20;126;FALSE;5;7344
5429;50600;01-10-21;136;TRUE;2;7342
5835;25500;31-10-20;147;FALSE;4;3025
6015;42900;25-04-20;138;FALSE;1;2993
3654;31050;22-11-21;9;FALSE;6;1262
4620;46000;01-08-21;120;FALSE;2;7342
5765;18150;08-01-20;80;TRUE;4;231
4849;11500;19-04-20;141;FALSE;4;12517
4424;13500;29-09-20;81;FALSE;1;537
5883;3300;02-04-21;45;FALSE;6;7346
5029;34500;29-01-20;121;FALSE;4;1262
4720;11550;22-09-20;133;FALSE;1;960
5676;24500;23-09-20;12;FALSE;4;379
5464;47000;18-06-20;136;FALSE;6;358
4797;38500;27-03-21;150;TRUE;1;529
3531;6500;07-02-20;22;FALSE;1;733
6343;12000;05-05-20;100;FALSE;2;38
5872;25500;29-09-21;45;FALSE;4;559
3548;33750;06-01-20;145;FALSE;3;533
4802;4400;18-12-20;150;TRUE;3;733
5236;47450;09-03-20;88;FALSE;5;2155
5201;20000;09-02-20;123;FALSE;4;512
4778;41600;12-10-20;64;FALSE;2;1942
4233;34200;03-08-20;143;FALSE;5;127
6078;20405;09-08-21;78;TRUE;6;673
5166;20250;25-02-21;85;FALSE;5;11198
4219;49800;27-07-20;93;FALSE;6;7344
4469;45980;25-01-20;11;TRUE;5;622
4660;36450;24-06-20;142;FALSE;3;233
5129;40500;10-01-20;28;FALSE;4;233
5563;10000;14-11-20;36;FALSE;2;732
4472;9200;05-01-20;11;FALSE;5;12517
3890;47000;07-07-21;127;FALSE;6;358
3781;22400;03-02-20;116;FALSE;6;1942
5930;33950;25-12-20;46;FALSE;2;132
3988;41650;09-04-20;77;FALSE;2;1372
6203;26500;30-10-21;135;FALSE;1;673
5117;45000;15-08-20;28;FALSE;5;529
5392;15950;16-08-21;35;FALSE;6;1802
4686;19600;13-06-20;27;FALSE;3;1020
4580;33550;11-09-20;126;TRUE;5;109
3926;38500;13-05-21;99;FALSE;2;1985
5424;66950;26-07-20;136;FALSE;3;113
4582;25600;31-07-21;126;FALSE;5;1942
5478;52000;07-04-21;19;FALSE;2;16
6318;9200;10-04-21;76;FALSE;6;12517
4477;68250;06-03-21;11;FALSE;5;11133
3647;46800;16-04-21;9;FALSE;2;343
3562;50600;11-06-20;104;TRUE;6;7342
5572;42500;18-11-21;36;FALSE;4;500
6196;12950;08-08-21;135;FALSE;1;1011
3850;9750;29-07-21;146;FALSE;3;40
3489;41200;13-03-21;102;FALSE;1;113
3949;45450;15-02-20;125;FALSE;3;7323
4284;29500;05-11-20;79;FALSE;4;19560
5211;28050;24-04-21;123;FALSE;5;559
5470;20150;08-10-21;19;FALSE;6;1331
4925;54000;05-12-21;47;FALSE;4;8173
5669;66000;10-08-20;12;TRUE;4;472
3643;26800;06-10-20;9;FALSE;2;73
4981;59400;16-11-20;111;FALSE;3;8173
4372;30800;02-03-21;23;FALSE;2;1020
3839;33500;16-07-20;101;FALSE;6;1029
4759;34500;22-03-21;124;FALSE;4;501
4532;9600;23-08-21;117;FALSE;6;1871
4839;33500;05-05-20;150;FALSE;6;1029
5622;51000;21-09-20;134;FALSE;3;1970
6342;44000;21-12-20;100;FALSE;2;478
3916;8750;02-12-20;127;FALSE;1;1121
5428;12000;05-02-21;136;FALSE;2;38
4267;15950;13-05-20;79;FALSE;2;1802
5344;54000;28-04-21;13;FALSE;4;8173
5307;33750;04-10-20;32;FALSE;2;533
4168;14400;27-09-21;112;FALSE;5;37
5347;35000;01-08-20;13;FALSE;4;1985
3759;50000;08-02-21;116;FALSE;4;529
3663;66000;05-12-20;9;FALSE;3;545
4173;19000;25-01-21;112;FALSE;5;247
5104;20400;28-01-21;83;FALSE;2;3025
5072;15500;22-04-20;82;FALSE;4;1331
3707;33500;03-04-20;97;FALSE;6;1029
3736;7500;25-08-20;108;FALSE;4;551
3710;19000;21-08-21;97;FALSE;2;39
5667;19000;28-01-20;12;FALSE;4;247
4708;21000;10-09-21;133;FALSE;3;72
5038;43120;08-04-21;121;TRUE;1;21
5640;23595;24-10-21;131;TRUE;3;231
4815;5000;28-06-21;150;FALSE;5;43
5241;25600;16-07-20;88;FALSE;5;1942
5525;54000;03-01-21;38;FALSE;4;8173
5840;26800;20-06-21;45;FALSE;2;73
5947;57750;08-04-21;46;TRUE;4;11133
5191;15950;28-09-20;85;FALSE;6;1802
4758;14500;17-07-20;124;FALSE;4;538
5964;15950;07-10-20;44;FALSE;6;1802
3601;15950;22-11-20;115;FALSE;6;1802
5709;21000;08-01-20;139;FALSE;1;1164
4544;46000;02-10-21;117;FALSE;6;7342
3739;18500;20-03-21;108;FALSE;4;1011
3766;34000;08-02-20;116;FALSE;4;25076
4419;37950;16-04-21;110;FALSE;2;501
4360;55000;20-03-21;148;TRUE;4;529
4948;8750;04-02-21;128;FALSE;1;1121
3887;50600;17-11-20;127;TRUE;6;7342
3848;37950;20-09-21;146;FALSE;3;1262
4022;7000;23-04-20;89;FALSE;1;38
3941;30000;30-05-20;99;FALSE;5;533
5467;15500;16-04-21;19;FALSE;6;974
3822;21600;24-11-21;101;FALSE;2;1887
5918;17545;02-02-20;144;TRUE;6;1802
3875;17550;30-09-21;146;FALSE;5;537
5593;8750;13-06-20;36;FALSE;6;427
4932;17500;16-01-21;47;FALSE;4;431
5727;30800;20-02-21;80;FALSE;2;623
5103;41650;11-02-21;83;FALSE;2;1372
5067;46500;25-05-20;82;FALSE;5;7351
3573;20405;20-06-20;104;TRUE;6;673
3906;18000;27-01-20;127;FALSE;1;37
3973;47000;09-01-21;125;FALSE;6;358
6151;15500;19-04-21;129;FALSE;4;1331
4422;22750;12-09-20;81;FALSE;1;72
3820;10000;19-02-20;101;FALSE;2;732
4862;39000;13-09-21;141;FALSE;1;116
5419;60000;16-10-20;136;FALSE;5;545
5106;63700;21-06-20;83;FALSE;2;21
3699;55000;21-03-21;97;FALSE;3;478
4767;50600;02-04-20;64;TRUE;6;7342
3832;3300;20-03-21;101;FALSE;6;7346
6242;14800;20-08-20;95;FALSE;5;1011
3713;10000;02-09-20;97;FALSE;2;732
5696;7000;07-10-20;139;FALSE;1;38
3659;8050;15-03-21;9;FALSE;3;730
5397;45450;26-05-21;84;FALSE;3;7323
6047;41500;29-11-20;113;FALSE;1;7344
6270;51000;28-06-20;132;FALSE;4;1970
6085;60000;30-03-21;78;FALSE;4;545
5330;59400;09-05-20;32;FALSE;3;8173
4745;28050;13-01-20;124;FALSE;3;559
4013;66000;01-05-21;89;FALSE;1;478
4572;37950;02-12-21;126;FALSE;2;501
5476;15950;15-04-20;19;FALSE;6;1802
3722;55000;28-06-21;108;FALSE;2;529
5197;19000;17-03-21;85;FALSE;2;39
5309;8000;26-07-21;32;FALSE;4;1871
6098;33750;13-01-20;78;FALSE;3;533
6077;20150;30-03-20;78;FALSE;6;1331
4184;33500;15-10-20;112;FALSE;6;1029
4124;12600;12-12-20;54;FALSE;2;37
5336;19600;01-10-21;32;FALSE;3;1020
3958;12600;14-05-21;125;FALSE;3;960
4149;4000;24-05-21;54;FALSE;1;121
5334;29050;05-08-20;32;FALSE;3;7344
3574;54000;04-07-21;104;FALSE;6;8173
4677;22400;17-06-20;142;FALSE;6;1942
3500;49800;30-07-21;102;FALSE;6;7344
4934;20000;11-11-20;47;FALSE;4;512
5558;18500;22-01-21;36;FALSE;2;1011
5603;54000;07-12-20;134;FALSE;6;8173
3803;18500;09-09-20;107;FALSE;4;1011
5896;15500;25-06-21;69;FALSE;4;1331
6111;24150;18-05-21;140;FALSE;2;14593
6363;47000;18-09-21;100;FALSE;4;128
5848;24150;23-05-21;45;FALSE;2;14593
3530;34500;15-01-21;22;FALSE;1;1262
4046;14500;23-06-20;96;FALSE;4;538
5768;17100;10-08-20;10;FALSE;1;247
4556;18000;06-10-20;117;FALSE;4;37
4684;12500;07-07-21;142;FALSE;4;1121
4844;20150;13-08-21;141;FALSE;6;1331
5427;15500;11-02-21;136;FALSE;3;1331
4646;4400;17-07-20;106;TRUE;3;733
4389;28050;25-07-20;23;FALSE;3;559
5120;7200;13-02-21;28;FALSE;5;1871
4762;11500;30-10-21;64;FALSE;4;12517
3622;47000;14-09-20;122;FALSE;6;358
5586;18000;02-11-21;36;FALSE;6;11198
4222;20150;27-11-21;93;FALSE;6;1331
5511;38500;17-05-21;38;FALSE;2;1985
4234;9600;21-06-21;143;FALSE;6;1871
6030;20150;21-02-20;138;FALSE;6;1331
4440;50500;31-10-21;81;FALSE;4;7323
5059;45000;08-04-20;82;FALSE;5;529
5541;22400;13-08-21;38;FALSE;6;1942
4650;43120;29-06-21;142;TRUE;1;21
4449;33750;19-04-21;11;FALSE;3;533
5661;31050;22-10-20;86;FALSE;6;14593
4744;37600;07-03-20;124;FALSE;3;128
6082;47000;22-05-21;78;FALSE;6;358
4702;12600;28-08-21;133;FALSE;2;37
6110;33950;08-04-21;140;FALSE;2;132
4886;14500;22-02-21;103;FALSE;4;1802
6149;33500;13-07-21;129;FALSE;4;73
4242;9200;13-09-20;143;FALSE;6;12517
5175;46500;07-11-20;85;FALSE;5;7351
5374;31500;11-02-21;35;FALSE;5;1985
5312;5000;21-09-21;32;FALSE;4;733
6255;65450;23-06-20;95;FALSE;5;1372
6022;37500;12-01-20;138;FALSE;4;533
5694;48500;29-03-20;139;FALSE;1;132
4241;17545;30-09-20;143;TRUE;6;1802
5412;57200;19-03-20;136;FALSE;5;7599
5434;24150;09-04-21;136;FALSE;2;14593
4783;20400;28-06-20;64;FALSE;2;3025
5820;10500;28-02-21;147;FALSE;2;960
4412;5000;13-01-20;110;FALSE;2;43
5384;22400;23-09-20;35;FALSE;6;1942
5657;63525;02-11-20;86;TRUE;2;11133
4486;8050;03-04-20;74;FALSE;3;730
4381;41650;14-09-20;23;FALSE;2;1372
5317;50700;04-09-20;32;FALSE;5;2993
6101;37950;06-05-20;140;FALSE;2;501
5561;19600;22-06-20;36;FALSE;2;1266
3814;4400;06-06-20;101;TRUE;2;733
5975;25600;14-11-21;98;FALSE;5;1942
5718;11500;08-11-20;139;FALSE;4;730
6276;34500;09-12-21;132;FALSE;1;501
5402;23450;23-03-20;84;FALSE;3;73
4155;31150;18-06-21;112;FALSE;1;979
4792;13500;02-08-21;150;FALSE;1;537
6303;38500;11-04-21;94;TRUE;1;529
5060;37620;07-06-20;82;TRUE;5;127
4950;34500;19-01-20;128;FALSE;1;501
4751;66000;20-01-21;124;TRUE;5;472
4514;34000;25-06-21;74;FALSE;4;25076
6277;24300;11-10-21;132;FALSE;1;1887
4144;50600;31-05-21;54;TRUE;6;7342
4009;10500;27-03-20;89;FALSE;4;960
3729;5000;19-07-21;108;FALSE;2;43
5973;33500;29-03-20;44;FALSE;6;1029
3655;51000;10-06-21;9;FALSE;3;1970
4804;25550;12-05-20;150;FALSE;3;75
3841;39000;22-05-20;101;FALSE;6;116
3538;33600;07-12-20;22;FALSE;5;434
5505;50500;19-03-21;91;FALSE;4;7323
5903;48950;20-08-20;69;FALSE;2;979
5140;50600;27-07-21;28;TRUE;6;7342
5540;18500;14-08-20;38;FALSE;6;1026
4318;5000;25-02-21;105;FALSE;4;43
3888;22400;02-10-20;127;FALSE;6;1942
3719;38500;14-02-21;97;FALSE;2;1985
3527;27450;21-07-21;22;FALSE;1;109
3860;42000;04-10-21;146;FALSE;2;472
3944;12500;27-03-21;99;FALSE;5;1121
3592;8750;26-03-21;115;FALSE;6;427
4089;33500;18-06-20;137;FALSE;4;73
5609;33150;01-07-21;134;FALSE;5;3025
4369;15500;17-07-20;23;FALSE;6;974
4956;27600;08-03-21;114;FALSE;1;14593
3788;3300;18-02-21;107;FALSE;6;7346
4200;57000;07-04-21;93;FALSE;4;11156
3495;36450;14-04-21;102;FALSE;1;233
5734;52000;14-02-20;80;FALSE;3;16
5670;39000;12-10-20;12;FALSE;4;2993
6124;24400;10-12-20;140;FALSE;1;71
3795;18000;23-09-20;107;FALSE;6;11198
5155;40800;30-10-21;28;FALSE;3;25076
5919;18550;09-07-20;144;FALSE;6;673
4509;52800;16-03-20;74;FALSE;2;7599
6239;3300;26-09-20;135;FALSE;6;7346
3990;35695;14-11-20;77;TRUE;2;59
5584;34200;05-08-20;36;FALSE;5;127
6192;22750;13-09-20;135;FALSE;1;72
4648;13500;30-05-20;106;FALSE;3;537
5039;29150;11-08-21;121;TRUE;1;673
5272;9200;06-02-21;88;FALSE;6;12517
5431;32450;11-08-20;136;FALSE;2;59
6281;12650;12-07-20;132;FALSE;1;12517
6307;41200;02-02-21;94;FALSE;1;113
3984;18500;17-05-21;77;FALSE;2;1011
3516;57000;09-07-21;102;FALSE;4;11156
4055;30800;16-10-20;96;FALSE;2;1020
5739;39000;08-03-20;80;FALSE;6;116
4231;43800;02-11-20;143;FALSE;5;75
4506;33550;12-06-20;74;FALSE;2;71
3790;9600;04-03-20;107;FALSE;6;1871
4047;39000;22-11-20;96;FALSE;4;2993
6095;39000;17-10-20;78;FALSE;4;2993
6300;8750;09-12-21;94;FALSE;1;1121
4373;33950;21-03-21;23;FALSE;2;132
4475;37895;17-05-20;11;TRUE;5;673
6001;46200;29-03-21;98;TRUE;2;472
4380;44000;12-11-20;23;FALSE;2;478
6156;8750;22-03-21;129;FALSE;6;427
4415;33750;15-10-21;110;FALSE;2;533
4953;24300;30-01-21;128;FALSE;1;1887
4962;6000;08-02-20;111;FALSE;5;40
4261;41650;13-08-21;79;FALSE;2;1372
3989;19600;26-12-20;77;FALSE;2;1266
6228;14400;28-08-20;135;FALSE;3;37
4878;14500;25-03-21;103;FALSE;4;565
6148;18500;22-01-20;129;FALSE;4;1011
5940;32850;10-12-21;46;FALSE;1;2155
5146;33500;09-03-21;28;FALSE;6;1029
5122;46500;04-03-20;28;FALSE;4;7351
6291;10500;10-08-21;94;FALSE;4;960
6005;48950;19-02-20;98;FALSE;2;979
5549;50600;31-05-21;38;TRUE;6;7342
5007;55500;05-01-21;87;FALSE;4;1009
5683;8750;24-08-20;12;FALSE;6;427
6332;38500;06-05-20;76;FALSE;2;1985
3510;22400;04-04-21;102;FALSE;6;1942
5571;44000;10-01-20;36;FALSE;4;7599
5054;22400;07-12-20;121;FALSE;6;1942
4344;54000;18-10-21;148;FALSE;6;8173
6165;33750;06-06-21;129;FALSE;2;533
4303;33750;03-06-21;105;FALSE;3;533
5636;36450;15-04-21;131;FALSE;3;233
3612;29400;22-03-20;115;FALSE;3;1266
5826;29500;06-04-21;147;FALSE;4;19560
5951;46500;08-07-20;44;FALSE;3;7351
5173;19000;28-08-21;85;FALSE;5;247
5801;39000;22-09-20;30;FALSE;6;116
4071;14850;01-10-21;137;FALSE;1;231
5851;46800;08-10-21;45;FALSE;2;343
6092;47000;27-01-20;78;FALSE;4;128
5497;57750;26-05-21;91;TRUE;4;11133
3703;9600;15-08-21;97;FALSE;6;1871
5069;60000;17-10-21;82;FALSE;5;545
4712;8750;20-11-20;133;FALSE;6;427
3701;48000;19-05-20;97;FALSE;4;434
5486;8750;27-10-21;91;FALSE;6;427
3883;9200;10-03-20;146;FALSE;6;12517
6317;8750;17-07-21;76;FALSE;6;427
4881;66000;25-03-20;103;TRUE;4;472
4747;46500;17-03-20;124;FALSE;5;7351
3962;10000;18-06-21;125;FALSE;3;427
3506;15500;17-07-21;102;FALSE;6;974
4598;7200;09-11-21;120;FALSE;5;1871
5077;70070;29-04-21;82;TRUE;2;21
5625;36500;30-07-21;131;FALSE;4;2155
4451;66000;05-12-20;11;FALSE;3;545
6314;30150;30-08-21;76;FALSE;5;73
5967;39000;22-01-20;44;FALSE;6;116
6272;29750;06-05-20;132;FALSE;1;500
6081;18500;09-12-21;78;FALSE;6;1026
4473;47450;08-09-20;11;FALSE;5;2155
4901;9200;26-05-21;47;FALSE;5;730
5362;34000;28-09-21;92;FALSE;4;25076
3595;3300;01-07-21;115;FALSE;6;7346
5633;12500;09-03-21;131;FALSE;4;427
5869;27300;24-10-20;45;FALSE;5;1164
6313;37620;28-12-20;76;TRUE;5;127
5369;27600;26-12-20;35;FALSE;1;14593
4052;52800;06-01-21;96;FALSE;2;7599
4632;15500;24-06-20;106;FALSE;6;974
5894;10000;18-08-21;69;FALSE;4;732
3982;14300;16-07-20;77;FALSE;5;15
4855;14500;24-02-20;141;FALSE;4;1802
5994;21600;25-09-20;98;FALSE;2;1887
4127;44200;23-10-20;54;FALSE;2;25076
5462;8750;02-02-20;136;FALSE;6;427
4777;19600;11-03-20;64;FALSE;2;1266
6000;10000;05-01-20;98;FALSE;2;732
5754;4500;21-06-21;80;FALSE;5;733
4079;13500;24-08-21;137;FALSE;1;537
4383;3300;11-11-21;23;FALSE;2;124
5804;66000;07-05-20;30;TRUE;4;472
5845;21600;15-02-21;45;FALSE;2;1887
4769;8750;07-10-20;64;FALSE;6;427
5425;5600;15-12-20;136;FALSE;3;1871
4114;19000;04-10-20;54;FALSE;2;39
6036;18500;28-01-21;138;FALSE;6;1026
4070;7000;16-03-20;137;FALSE;1;38
4810;29050;21-10-20;150;FALSE;3;7344
3979;19000;28-01-20;77;FALSE;5;39
5073;25500;09-07-21;82;FALSE;4;3025
6245;17550;26-11-21;95;FALSE;5;537
5086;31800;07-06-20;82;FALSE;3;673
4911;14850;28-12-20;47;FALSE;1;231
4848;40000;05-10-20;141;FALSE;4;16
5795;11500;02-11-20;119;FALSE;4;12517
6158;47000;27-06-20;129;FALSE;6;358
3819;41650;20-06-21;101;FALSE;2;1372
5942;7500;01-09-20;46;FALSE;4;551
3853;51000;19-09-21;146;FALSE;4;1970
5624;30500;01-04-21;134;FALSE;4;109
5987;46500;20-10-21;98;FALSE;4;7351
4454;14500;29-04-20;11;FALSE;4;1802
4776;52800;07-05-21;64;FALSE;2;7599
3727;44200;05-12-20;108;FALSE;2;25076
6351;50700;11-03-21;100;FALSE;3;2993
3963;21500;29-01-20;125;FALSE;3;1352
3777;17545;26-06-20;116;TRUE;6;1802
5503;40500;09-01-20;91;FALSE;4;233
4577;20900;02-09-21;126;FALSE;2;247
3651;3300;08-08-21;9;FALSE;6;7346
6283;8750;13-08-21;132;FALSE;1;1121
5495;18500;21-09-20;91;FALSE;4;1011
3966;15500;19-04-21;125;FALSE;6;974
5485;20405;24-05-20;91;TRUE;6;673
4967;46800;29-06-20;111;FALSE;5;343
4628;54000;20-07-21;106;FALSE;4;8173
4309;50700;17-05-20;105;FALSE;5;116
5158;28050;20-05-21;28;FALSE;3;559
4930;40500;19-09-20;47;FALSE;4;233
4884;18150;05-10-21;103;TRUE;4;231
5997;18500;02-10-20;98;FALSE;2;1011
5365;55500;05-03-21;92;FALSE;4;1009
3554;30150;01-12-21;145;FALSE;1;73
5229;11500;13-01-21;118;FALSE;4;730
5340;26950;13-02-21;13;TRUE;4;379
4044;31500;18-06-21;96;FALSE;5;1985
6134;5250;30-05-21;129;FALSE;1;40
3771;41200;03-09-20;116;FALSE;5;113
4483;39200;30-11-20;11;FALSE;1;21
5759;53900;13-10-21;80;TRUE;4;21
4530;31050;18-07-21;117;FALSE;6;14593
4189;22400;24-01-21;112;FALSE;6;1942
5008;40500;16-03-21;87;FALSE;4;233
4410;52800;30-05-21;110;FALSE;2;7599
5587;39000;20-09-21;36;FALSE;6;116
4718;4000;20-07-21;133;FALSE;1;121
3692;50000;14-11-21;97;FALSE;3;529
3914;13500;24-02-21;127;FALSE;1;537
4328;47000;23-10-21;41;FALSE;6;358
4592;46000;16-09-20;126;FALSE;6;7342
4638;33500;16-12-20;106;FALSE;6;1029
5986;51500;10-03-21;98;FALSE;4;113
6024;29500;27-04-20;138;FALSE;4;19560
4852;24500;06-07-21;141;FALSE;4;1266
3785;22400;30-08-21;107;FALSE;6;1942
3606;33500;07-02-20;115;FALSE;6;1029
5582;56500;29-09-20;36;FALSE;4;327
3907;7000;11-11-20;127;FALSE;1;38
5190;54000;16-07-20;85;FALSE;6;8173
3594;22400;18-01-21;115;FALSE;6;1942
4511;50500;01-06-21;74;FALSE;4;7323
4367;31050;31-07-20;23;FALSE;6;1262
4169;44550;21-05-20;112;FALSE;5;233
